epoch,train_loss,train_top1,train_top5,val_loss,val_top1,val_top5,val_top1_ema,lr,alpha
1,4.447395910474989,3.4451000899420845,13.77413603108724,4.326612628173828,4.520000032043457,18.01999988708496,,8e-05,0.4
2,4.285203302595351,5.643755860137939,19.613508055962456,4.30660704498291,5.619999996948242,21.17999987792969,,0.00011,0.4
3,4.190698739030626,7.311245465172662,23.467706570773654,3.9637358924865724,10.300000021362305,29.120000231933595,,0.00014000000000000001,0.4
4,4.159005905702379,8.18428852335612,24.959705086941188,3.931570321273804,10.780000007629395,30.779999975585937,,0.00017,0.4
5,4.034826787100898,10.106122566901313,28.480442120361328,3.8689734771728514,11.139999966430665,32.19999998168945,,0.0002,0.4
6,4.047924461025662,9.948818714226617,28.650741535101997,3.804564747619629,12.899999951171875,34.399999993896486,,0.00022999999999999998,0.4
7,4.079020776706272,9.805176671854655,27.71344819132487,3.7716285495758055,14.480000102233888,36.50000042114258,,0.00026,0.4
8,3.968720793363783,11.485374695163303,31.109564782036674,3.588313349533081,15.920000073242187,40.02000001831055,,0.00029,0.4
9,3.9196770343356664,11.96685400390625,32.351708203125,3.7069283668518067,13.680000041198731,37.64000016479492,,0.00031999999999999997,0.4
10,3.8492031091901993,13.128775582207574,34.44790439588758,3.3722862285614013,19.94000011291504,46.35999976806641,,0.00034999999999999994,0.4
11,3.9260824673546684,11.996064223564996,32.229385732693146,3.485290840148926,18.519999954223632,43.69999992675781,,0.0003799999999999999,0.4
12,3.8529514785342744,13.282773495483399,34.00391020100911,3.502483295059204,18.020000024414063,42.280000073242185,,0.00040999999999999994,0.4
13,3.8848510044521753,12.722427830335828,33.45565256754557,3.758189123916626,14.439999984741211,35.82,,0.00043999999999999996,0.4
14,3.828614959547255,13.704850761583117,35.29749721984863,3.3965268482208253,18.67999996948242,45.32000040283203,,0.00046999999999999993,0.4
15,3.82604483511183,13.651281209988063,35.000797327338326,3.39793544921875,20.080000146484377,44.67999993286133,,0.0005,0.4
16,1.8238551350487604,15.366104472181533,37.641042633734806,3.185155182647705,26.020000170898438,55.97999987182617,,0.0004999707029374686,0.4
17,1.7788833962334527,16.3145587955051,39.56116858927409,3.1793402141571043,25.380000122070314,55.52000045166016,,0.0004998828186301779,0.4
18,1.7597982805252075,17.19559038696289,41.13423220893012,3.172281360626221,26.460000061035156,56.37999997558594,,0.0004997363677174227,0.4
19,1.7522548070907593,17.224451808336045,40.81422608710395,3.1601411010742186,24.88000006713867,55.60000008544922,,0.0004995313845926423,0.4
20,1.7238897878434922,19.208274304538303,43.78693208550347,3.176122959136963,25.280000170898436,55.3000000793457,,0.0004992679173953434,0.4
21,1.745966472201877,16.341106758795846,39.60167641126844,3.19800263671875,23.35999991760254,52.95999991455078,,0.0004989460279997939,0.4
22,1.7283543682098388,17.80291912841797,42.25325828450521,3.116354667663574,26.079999963378906,57.259999926757814,,0.0004985657920004928,0.4
23,1.7329049897935656,17.095326393636068,40.83198296508789,3.0848828674316406,27.440000039672853,56.640000079345704,,0.000498127298694417,0.4
24,1.659240493244595,22.99809883931478,50.47164448242187,3.0066340854644777,28.040000024414063,58.879999877929684,,0.0004976306510600497,0.4
25,1.7273122618993124,17.77539587029351,41.67096592814128,3.0246997493743897,28.220000045776366,59.89999993286133,,0.0004970759657331971,0.4
26,1.720189043045044,18.147644909328886,42.13533746609158,3.1979745307922363,24.22000016479492,52.020000170898435,,0.0004964633729795963,0.4
27,1.6803889091279771,19.910655923122828,44.803924140760635,2.974916064453125,28.839999948120116,58.50000025024414,,0.000495793016664323,0.4
28,1.6804446941799587,20.504394352552627,46.47756520521376,2.9500890575408936,29.779999768066407,60.40000036010742,,0.0004950650542180058,0.4
29,1.713205049472385,17.985219469536677,41.63625629882812,3.0085233528137207,27.580000051879882,58.02000025024414,,0.0004942796565998533,0.4
30,1.6818994192759196,19.74477175564236,44.370990015326605,2.9789887588500976,29.320000106811523,59.08000041503906,,0.000493437008257506,0.4
31,1.674784220568339,19.29013060590956,43.98901303032769,2.847207194137573,31.960000091552736,62.5,,0.0004925373070837188,0.4
32,1.6962117060343425,18.3943836962382,42.633843087768554,3.0635190528869627,27.500000073242187,56.04000013427734,,0.0004915807643698869,0.4
33,1.6154096785439385,23.83120369398329,50.762704116482205,2.888327244186401,31.240000354003907,61.94000005493164,,0.0004905676047564248,0.4
34,1.6419008991029527,21.63315298055013,47.735638772922094,2.955235238265991,28.22000021057129,58.41999999389648,,0.0004894980661800101,0.4
35,1.6489394992616442,20.54498882039388,46.603039600965715,2.748315703582764,34.06000020141602,66.47999985351562,,0.0004883723998177054,0.4
36,1.658600920592414,19.67788104892307,44.5723442972819,2.9165952583312986,29.67999996948242,60.160000103759764,,0.00048719087002797005,0.4
37,1.6463862760755752,20.41406936509874,45.37004342990451,2.8617479442596436,30.70000003051758,62.04000010986328,,0.00048595375428857676,0.4
38,1.632143825064765,20.959797858683267,46.82773741726346,2.891213003540039,30.059999996948243,60.44000020141601,,0.00048466134313144665,0.4
39,1.6649784469604492,18.304285891723634,42.46964889797635,2.77951456451416,32.91999993286133,64.14000010986328,,0.0004833139400744194,0.4
40,1.6300909742567273,21.22854763387044,46.6103102484809,2.784332238006592,33.52000004272461,64.38000053710938,,0.0004819118615499728,0.4
41,1.6084494098027546,22.987129173109267,48.95031132405599,2.869664063644409,31.58000040283203,60.90000020141601,,0.0004804554368309102,0.4
42,1.6271219553205702,21.06323979356554,46.3797920973036,2.729476337432861,33.6600003112793,65.35999985351563,,0.0004789450079530316,0.4
43,1.5806887123531765,24.600725792778864,51.506253018866644,2.7036422290802,34.16000015258789,65.82000028076172,,0.00047738092963480844,0.4
44,1.5891274491204155,23.589727686564128,49.74220538533529,2.7219047912597656,34.600000421142575,64.98000006103516,,0.00047576356919407857,0.4
45,1.5915888059404162,23.00686661597358,49.401124587673614,2.689415839767456,34.70000015258789,66.120000390625,,0.00047409330646178355,0.4
46,1.6437048697365655,18.973775931803385,43.4870228407118,2.850727958679199,31.739999822998048,61.98,,0.00047237053369276696,0.4
47,1.5997408067067465,22.529591196695964,48.28825072699653,2.7425741539001467,33.24000020751953,64.08000032348633,,0.0004705956554736543,0.4
